protocol,chain,date,tvl_usd
aave,__all__,2025-12-31,30513541788
aave,__all__,2026-01-01,31099509836
aave,__all__,2026-01-02,31819254736
aave,__all__,2026-01-03,31965993650
aave,__all__,2026-01-04,33134000739
aave,__all__,2026-01-05,33280731134
aave,__all__,2026-01-06,33817226831
aave,__all__,2026-01-07,34046358556
aave,__all__,2026-01-08,32964679306
aave,__all__,2026-01-09,31780037959
aave,__all__,2026-01-10,31796787256
aave,__all__,2026-01-11,32468621808
aave,__all__,2026-01-12,32694074019
aave,__all__,2026-01-13,31756257285
aave,__all__,2026-01-14,34396475826
aave,__all__,2026-01-15,35441461683
aave,__all__,2026-01-16,35395102490
aave,__all__,2026-01-17,35310916836
aave,__all__,2026-01-18,35483513573
aave,__all__,2026-01-19,34930045167
aave,__all__,2026-01-20,35004824458
aave,__all__,2026-01-21,32230228482
aave,__all__,2026-01-22,32770307688
aave,__all__,2026-01-23,32487037847
aave,__all__,2026-01-24,32558459850
aave,__all__,2026-01-25,33317512596
aave,__all__,2026-01-26,32318547402
aave,__all__,2026-01-27,33392498807
aave,__all__,2026-01-28,33998258632
aave,__all__,2026-01-29,33933102520
aave,__all__,2026-01-30,32163089460
aave,__all__,2026-01-31,31363209345
aave,__all__,2026-02-01,29574781086
aave,__all__,2026-02-02,28475777873
aave,__all__,2026-02-03,29370559212
aave,__all__,2026-02-04,28878855596
aave,__all__,2026-02-05,28368627611
aave,__all__,2026-02-06,25845226864
aave,__all__,2026-02-07,26906004472
aave,__all__,2026-02-08,27603400611
aave,__all__,2026-02-09,27997263875
aave,__all__,2026-02-10,27893742048
aave,__all__,2026-02-11,27296674045
aave,__all__,2026-02-12,26689268073
aave,__all__,2026-02-13,26614645390
aave,__all__,2026-02-14,27161004921
aave,__all__,2026-02-15,27113492232
aave,__all__,2026-02-16,26545336021
aave,__all__,2026-02-17,26602277107
aave,__all__,2026-02-18,26474211514
aave,__all__,2026-02-19,24783057438
aave,__all__,2026-02-20,24916175929
aave,__all__,2026-02-21,24473850166
aave,__all__,2026-02-22,24396830853
aave,__all__,2026-02-23,24932004299
aave,__all__,2026-02-24,24003652587
aave,__all__,2026-02-25,24007178762
aave,__all__,2026-02-26,25417323607
aave,__all__,2026-02-27,25085725090
aave,__all__,2026-02-28,24389502502
aave,__all__,2026-03-01,24653009471
aave,__all__,2026-03-02,24472252893
aave,__all__,2026-03-03,25174769203
aave,__all__,2026-03-04,24760419753
aave,__all__,2026-03-05,25893208498
aave,__all__,2026-03-06,25043937951
aave,__all__,2026-03-07,24236564475
aave,__all__,2026-03-08,24436723269
aave,__all__,2026-03-09,24154103520
aave,__all__,2026-03-10,24653488022
aave,__all__,2026-03-11,25072054283
aave,__all__,2026-03-12,25207848219
aave,__all__,2026-03-13,25529818943
aave,__all__,2026-03-14,25547492686
aave,__all__,2026-03-15,25491724003
aave,__all__,2026-03-16,25953773843
aave,__all__,2026-03-17,26892948455
aave,__all__,2026-03-18,26657321185
aave,__all__,2026-03-19,24835603982
aave,__all__,2026-03-20,24282244624
aave,__all__,2026-03-21,25155672663
aave,__all__,2026-03-22,25090953236
aave,__all__,2026-03-23,24897311722
aave,__all__,2026-03-24,25465119261
aave,__all__,2026-03-25,25527801897
aave,__all__,2026-03-26,25056286379
aave,__all__,2026-03-27,24498157554
aave,__all__,2026-03-28,23783266474
aave,__all__,2026-03-29,23830421829
aave,__all__,2026-03-30,23808524852
aave,__all__,2026-03-31,23511492031
aave,Ethereum-staking,2024-01-01,302891110
aave,Ethereum-staking,2024-01-02,324770763
aave,Ethereum-staking,2024-01-03,304202547
aave,Ethereum-staking,2024-01-04,281939020
aave,Ethereum-staking,2024-01-05,290982363
aave,Ethereum-staking,2024-01-06,284219101
aave,Ethereum-staking,2024-01-07,276957301
aave,Ethereum-staking,2024-01-08,263629278
aave,Ethereum-staking,2024-01-09,274913678
aave,Ethereum-staking,2024-01-10,268556877
aave,Ethereum-staking,2024-01-11,297054548
aave,Ethereum-staking,2024-01-12,302643784
aave,Ethereum-staking,2024-01-13,286184938
aave,Ethereum-staking,2024-01-14,294756105
aave,Ethereum-staking,2024-01-15,280289574
aave,Ethereum-staking,2024-01-16,284372432
aave,Ethereum-staking,2024-01-17,288742733
aave,Ethereum-staking,2024-01-18,282173732
aave,Ethereum-staking,2024-01-19,268417448
aave,Ethereum-staking,2024-01-20,268786345
aave,Ethereum-staking,2024-01-21,282290077
aave,Ethereum-staking,2024-01-22,280930555
aave,Ethereum-staking,2024-01-23,268588570
aave,Ethereum-staking,2024-01-24,261216731
aave,Ethereum-staking,2024-01-25,260670259
aave,Ethereum-staking,2024-01-26,258530552
aave,Ethereum-staking,2024-01-27,267296451
aave,Ethereum-staking,2024-01-28,266591316
aave,Ethereum-staking,2024-01-29,265430375
aave,Ethereum-staking,2024-01-30,272891020
aave,Ethereum-staking,2024-01-31,272565575
aave,Ethereum-staking,2024-02-01,256127226
aave,Ethereum-staking,2024-02-02,248174470
aave,Ethereum-staking,2024-02-03,256451693
aave,Ethereum-staking,2024-02-04,253174492
aave,Ethereum-staking,2024-02-05,248718083
aave,Ethereum-staking,2024-02-06,250128009
aave,Ethereum-staking,2024-02-07,252453890
aave,Ethereum-staking,2024-02-08,252479786
aave,Ethereum-staking,2024-02-09,254343945
aave,Ethereum-staking,2024-02-10,263259198
aave,Ethereum-staking,2024-02-11,264113933
aave,Ethereum-staking,2024-02-12,261975263
aave,Ethereum-staking,2024-02-13,274240862
aave,Ethereum-staking,2024-02-14,242217432
aave,Ethereum-staking,2024-02-15,246278605
aave,Ethereum-staking,2024-02-16,245877817
aave,Ethereum-staking,2024-02-17,252803331
aave,Ethereum-staking,2024-02-18,251270987
aave,Ethereum-staking,2024-02-19,254525472
aave,Ethereum-staking,2024-02-20,259641017
aave,Ethereum-staking,2024-02-21,251272609
aave,Ethereum-staking,2024-02-22,246429077
aave,Ethereum-staking,2024-02-23,248791398
aave,Ethereum-staking,2024-02-24,259533811
aave,Ethereum-staking,2024-02-25,273287195
aave,Ethereum-staking,2024-02-26,271713917
aave,Ethereum-staking,2024-02-27,278336869
aave,Ethereum-staking,2024-02-28,283646276
aave,Ethereum-staking,2024-02-29,284659054
aave,Ethereum-staking,2024-03-01,289562513
aave,Ethereum-staking,2024-03-02,301779393
aave,Ethereum-staking,2024-03-03,317244271
aave,Ethereum-staking,2024-03-04,308792903
aave,Ethereum-staking,2024-03-05,310756319
aave,Ethereum-staking,2024-03-06,279964832
aave,Ethereum-staking,2024-03-07,340794341
aave,Ethereum-staking,2024-03-08,359036435
aave,Ethereum-staking,2024-03-09,352011873
aave,Ethereum-staking,2024-03-10,352126908
aave,Ethereum-staking,2024-03-11,340733194
aave,Ethereum-staking,2024-03-12,367244401
aave,Ethereum-staking,2024-03-13,363857510
aave,Ethereum-staking,2024-03-14,397289235
aave,Ethereum-staking,2024-03-15,387502715
aave,Ethereum-staking,2024-03-16,358677758
aave,Ethereum-staking,2024-03-17,329806143
aave,Ethereum-staking,2024-03-18,352729439
aave,Ethereum-staking,2024-03-19,343201318
aave,Ethereum-staking,2024-03-20,308091993
aave,Ethereum-staking,2024-03-21,334380382
aave,Ethereum-staking,2024-03-22,343117878
aave,Ethereum-staking,2024-03-23,329263863
aave,Ethereum-staking,2024-03-24,341239005
aave,Ethereum-staking,2024-03-25,346609922
aave,Ethereum-staking,2024-03-26,352629924
aave,Ethereum-staking,2024-03-27,362321651
aave,Ethereum-staking,2024-03-28,344923219
aave,Ethereum-staking,2024-03-29,354111111
aave,Ethereum-staking,2024-03-30,353214248
aave,Ethereum-staking,2024-03-31,343094625
aave,Ethereum-staking,2024-04-01,350596961
aave,Ethereum-staking,2024-04-02,353253630
aave,Ethereum-staking,2024-04-03,319530659
aave,Ethereum-staking,2024-04-04,318345625
aave,Ethereum-staking,2024-04-05,319294986
aave,Ethereum-staking,2024-04-06,314288805
aave,Ethereum-staking,2024-04-07,327164794
aave,Ethereum-staking,2024-04-08,335857719
aave,Ethereum-staking,2024-04-09,356177820
aave,Ethereum-staking,2024-04-10,352047686
aave,Ethereum-staking,2024-04-11,353206869
aave,Ethereum-staking,2024-04-12,326190374
aave,Ethereum-staking,2024-04-13,274251679
aave,Ethereum-staking,2024-04-14,209935861
aave,Ethereum-staking,2024-04-15,238664195
aave,Ethereum-staking,2024-04-16,227936652
aave,Ethereum-staking,2024-04-17,240904670
aave,Ethereum-staking,2024-04-18,235129578
aave,Ethereum-staking,2024-04-19,237589709
aave,Ethereum-staking,2024-04-20,240223212
aave,Ethereum-staking,2024-04-21,255363984
aave,Ethereum-staking,2024-04-22,253052969
aave,Ethereum-staking,2024-04-23,266375678
aave,Ethereum-staking,2024-04-24,262463018
aave,Ethereum-staking,2024-04-25,250707535
aave,Ethereum-staking,2024-04-26,250960671
aave,Ethereum-staking,2024-04-27,246729850
aave,Ethereum-staking,2024-04-28,251042126
aave,Ethereum-staking,2024-04-29,252185076
aave,Ethereum-staking,2024-04-30,244635676
aave,Ethereum-staking,2024-05-01,229850670
aave,Ethereum-staking,2024-05-02,228168039
aave,Ethereum-staking,2024-05-03,235578813
aave,Ethereum-staking,2024-05-04,244702505
aave,Ethereum-staking,2024-05-05,244511748
aave,Ethereum-staking,2024-05-06,246257206
aave,Ethereum-staking,2024-05-07,243798529
aave,Ethereum-staking,2024-05-08,247182247
aave,Ethereum-staking,2024-05-09,236412911
aave,Ethereum-staking,2024-05-10,246304170
aave,Ethereum-staking,2024-05-11,232501013
aave,Ethereum-staking,2024-05-12,226752548
aave,Ethereum-staking,2024-05-13,227726652
aave,Ethereum-staking,2024-05-14,228486029
aave,Ethereum-staking,2024-05-15,221672720
aave,Ethereum-staking,2024-05-16,237244892
aave,Ethereum-staking,2024-05-17,236072457
aave,Ethereum-staking,2024-05-18,243410231
aave,Ethereum-staking,2024-05-19,242617840
aave,Ethereum-staking,2024-05-20,233705805
aave,Ethereum-staking,2024-05-21,266156630
aave,Ethereum-staking,2024-05-22,264491823
aave,Ethereum-staking,2024-05-23,261960557
aave,Ethereum-staking,2024-05-24,269934184
aave,Ethereum-staking,2024-05-25,270531863
aave,Ethereum-staking,2024-05-26,288308399
aave,Ethereum-staking,2024-05-27,304302342
aave,Ethereum-staking,2024-05-28,296152569
aave,Ethereum-staking,2024-05-29,290609201
aave,Ethereum-staking,2024-05-30,286016078
aave,Ethereum-staking,2024-05-31,282090885
aave,Ethereum-staking,2024-06-01,284583329
aave,Ethereum-staking,2024-06-02,286867308
aave,Ethereum-staking,2024-06-03,283240637
aave,Ethereum-staking,2024-06-04,278773793
aave,Ethereum-staking,2024-06-05,282763620
aave,Ethereum-staking,2024-06-06,286962504
aave,Ethereum-staking,2024-06-07,279496489
aave,Ethereum-staking,2024-06-08,269316757
aave,Ethereum-staking,2024-06-09,253659525
aave,Ethereum-staking,2024-06-10,257286930
aave,Ethereum-staking,2024-06-11,250172773
aave,Ethereum-staking,2024-06-12,240550874
aave,Ethereum-staking,2024-06-13,247056596
aave,Ethereum-staking,2024-06-14,230271830
aave,Ethereum-staking,2024-06-15,230666112
aave,Ethereum-staking,2024-06-16,236961852
aave,Ethereum-staking,2024-06-17,234567647
aave,Ethereum-staking,2024-06-18,236336234
aave,Ethereum-staking,2024-06-19,224313323
aave,Ethereum-staking,2024-06-20,239780696
aave,Ethereum-staking,2024-06-21,232319094
aave,Ethereum-staking,2024-06-22,224121359
aave,Ethereum-staking,2024-06-23,223348977
aave,Ethereum-staking,2024-06-24,222146213
aave,Ethereum-staking,2024-06-25,234502347
aave,Ethereum-staking,2024-06-26,252274927
aave,Ethereum-staking,2024-06-27,260458776
aave,Ethereum-staking,2024-06-28,255919376
aave,Ethereum-staking,2024-06-29,257060897
aave,Ethereum-staking,2024-06-30,264651829
aave,Ethereum-staking,2024-07-01,263996029
aave,Ethereum-staking,2024-07-02,273684572
aave,Ethereum-staking,2024-07-03,252569000
aave,Ethereum-staking,2024-07-04,232685030
aave,Ethereum-staking,2024-07-05,226157310
aave,Ethereum-staking,2024-07-06,221812473
aave,Ethereum-staking,2024-07-07,230298272
aave,Ethereum-staking,2024-07-08,220393899
aave,Ethereum-staking,2024-07-09,228370101
aave,Ethereum-staking,2024-07-10,240236054
aave,Ethereum-staking,2024-07-11,251316820
aave,Ethereum-staking,2024-07-12,260811971
aave,Ethereum-staking,2024-07-13,272264217
aave,Ethereum-staking,2024-07-14,279111270
aave,Ethereum-staking,2024-07-15,293181219
aave,Ethereum-staking,2024-07-16,285730497
aave,Ethereum-staking,2024-07-17,278188744
aave,Ethereum-staking,2024-07-18,274942454
aave,Ethereum-staking,2024-07-19,273230914
aave,Ethereum-staking,2024-07-20,281254414
aave,Ethereum-staking,2024-07-21,278352847
aave,Ethereum-staking,2024-07-22,277925784
aave,Ethereum-staking,2024-07-23,265306296
aave,Ethereum-staking,2024-07-24,262246841
aave,Ethereum-staking,2024-07-25,254948990
aave,Ethereum-staking,2024-07-26,261166117
aave,Ethereum-staking,2024-07-27,274174339
aave,Ethereum-staking,2024-07-28,287918301
aave,Ethereum-staking,2024-07-29,277971720
aave,Ethereum-staking,2024-07-30,298349626
aave,Ethereum-staking,2024-07-31,296355804
aave,Ethereum-staking,2024-08-01,309760850
aave,Ethereum-staking,2024-08-02,330053338
aave,Ethereum-staking,2024-08-03,313479036
aave,Ethereum-staking,2024-08-04,300105821
aave,Ethereum-staking,2024-08-05,284336710
aave,Ethereum-staking,2024-08-06,263836652
aave,Ethereum-staking,2024-08-07,293856935
aave,Ethereum-staking,2024-08-08,276804620
aave,Ethereum-staking,2024-08-09,276794205
aave,Ethereum-staking,2024-08-10,270093364
aave,Ethereum-staking,2024-08-11,263502493
aave,Ethereum-staking,2024-08-12,257869547
aave,Ethereum-staking,2024-08-13,263441745
aave,Ethereum-staking,2024-08-14,276173216
aave,Ethereum-staking,2024-08-15,296756879
aave,Ethereum-staking,2024-08-16,299942341
aave,Ethereum-staking,2024-08-17,316127043
aave,Ethereum-staking,2024-08-18,312661206
aave,Ethereum-staking,2024-08-19,315135597
aave,Ethereum-staking,2024-08-20,335348775
aave,Ethereum-staking,2024-08-21,367362499
aave,Ethereum-staking,2024-08-22,399046904
aave,Ethereum-staking,2024-08-23,385947218
aave,Ethereum-staking,2024-08-24,409147075
aave,Ethereum-staking,2024-08-25,386303486
aave,Ethereum-staking,2024-08-26,391072146
aave,Ethereum-staking,2024-08-27,364511512
aave,Ethereum-staking,2024-08-28,338459757
aave,Ethereum-staking,2024-08-29,354808990
aave,Ethereum-staking,2024-08-30,349569283
aave,Ethereum-staking,2024-08-31,364869373
aave,Ethereum-staking,2024-09-01,369306632
aave,Ethereum-staking,2024-09-02,346870435
aave,Ethereum-staking,2024-09-03,381607740
aave,Ethereum-staking,2024-09-04,353448726
aave,Ethereum-staking,2024-09-05,389037753
aave,Ethereum-staking,2024-09-06,366340187
aave,Ethereum-staking,2024-09-07,368979264
aave,Ethereum-staking,2024-09-08,370330806
aave,Ethereum-staking,2024-09-09,377261426
aave,Ethereum-staking,2024-09-10,418832635
aave,Ethereum-staking,2024-09-11,449637263
aave,Ethereum-staking,2024-09-12,445265548
aave,Ethereum-staking,2024-09-13,439525112
aave,Ethereum-staking,2024-09-14,436338741
aave,Ethereum-staking,2024-09-15,423098125
aave,Ethereum-staking,2024-09-16,432899859
aave,Ethereum-staking,2024-09-17,420709136
aave,Ethereum-staking,2024-09-18,423519964
aave,Ethereum-staking,2024-09-19,411631944
aave,Ethereum-staking,2024-09-20,446296421
aave,Ethereum-staking,2024-09-21,457071118
aave,Ethereum-staking,2024-09-22,451481986
aave,Ethereum-staking,2024-09-23,465161085
aave,Ethereum-staking,2024-09-24,517782310
aave,Ethereum-staking,2024-09-25,500662894
aave,Ethereum-staking,2024-09-26,491543383
aave,Ethereum-staking,2024-09-27,496778681
aave,Ethereum-staking,2024-09-28,513243715
aave,Ethereum-staking,2024-09-29,489975116
aave,Ethereum-staking,2024-09-30,485897713
aave,Ethereum-staking,2024-10-01,469619743
aave,Ethereum-staking,2024-10-02,442793997
aave,Ethereum-staking,2024-10-03,412842348
aave,Ethereum-staking,2024-10-04,428025044
aave,Ethereum-staking,2024-10-05,452448154
aave,Ethereum-staking,2024-10-06,445875800
aave,Ethereum-staking,2024-10-07,445410235
aave,Ethereum-staking,2024-10-08,445755766
aave,Ethereum-staking,2024-10-09,429360581
aave,Ethereum-staking,2024-10-10,416859174
aave,Ethereum-staking,2024-10-11,422525757
aave,Ethereum-staking,2024-10-12,437110862
aave,Ethereum-staking,2024-10-13,465560300
aave,Ethereum-staking,2024-10-14,461845216
aave,Ethereum-staking,2024-10-15,488967122
aave,Ethereum-staking,2024-10-16,471787354
aave,Ethereum-staking,2024-10-17,474215005
aave,Ethereum-staking,2024-10-18,461645547
aave,Ethereum-staking,2024-10-19,473112762
aave,Ethereum-staking,2024-10-20,479040179
aave,Ethereum-staking,2024-10-21,480174631
aave,Ethereum-staking,2024-10-22,463469813
aave,Ethereum-staking,2024-10-23,461815923
aave,Ethereum-staking,2024-10-24,446564704
aave,Ethereum-staking,2024-10-25,445968344
aave,Ethereum-staking,2024-10-26,427135403
aave,Ethereum-staking,2024-10-27,429281143
aave,Ethereum-staking,2024-10-28,445492909
aave,Ethereum-staking,2024-10-29,462942026
aave,Ethereum-staking,2024-10-30,454106304
aave,Ethereum-staking,2024-10-31,471181254
aave,Ethereum-staking,2024-11-01,429824643
aave,Ethereum-staking,2024-11-02,427493581
aave,Ethereum-staking,2024-11-03,417007816
aave,Ethereum-staking,2024-11-04,399984530
aave,Ethereum-staking,2024-11-05,387052710
aave,Ethereum-staking,2024-11-06,407896493
aave,Ethereum-staking,2024-11-07,525393826
aave,Ethereum-staking,2024-11-08,552846901
aave,Ethereum-staking,2024-11-09,545299838
aave,Ethereum-staking,2024-11-10,594496795
aave,Ethereum-staking,2024-11-11,571907414
aave,Ethereum-staking,2024-11-12,575229163
aave,Ethereum-staking,2024-11-13,548902611
aave,Ethereum-staking,2024-11-14,521779724
aave,Ethereum-staking,2024-11-15,476184197
aave,Ethereum-staking,2024-11-16,495325145
aave,Ethereum-staking,2024-11-17,494947136
aave,Ethereum-staking,2024-11-18,486641112
aave,Ethereum-staking,2024-11-19,512277777
aave,Ethereum-staking,2024-11-20,489508227
aave,Ethereum-staking,2024-11-21,476216998
aave,Ethereum-staking,2024-11-22,509637853
aave,Ethereum-staking,2024-11-23,516051809
aave,Ethereum-staking,2024-11-24,532561892
aave,Ethereum-staking,2024-11-25,517449300
aave,Ethereum-staking,2024-11-26,541397684
aave,Ethereum-staking,2024-11-27,546997237
aave,Ethereum-staking,2024-11-28,633412446
aave,Ethereum-staking,2024-11-29,609145955
aave,Ethereum-staking,2024-11-30,601699797
aave,Ethereum-staking,2024-12-01,634589793
aave,Ethereum-staking,2024-12-02,629597560
aave,Ethereum-staking,2024-12-03,716313478
aave,Ethereum-staking,2024-12-04,719688034
aave,Ethereum-staking,2024-12-05,764006696
aave,Ethereum-staking,2024-12-06,740946852
aave,Ethereum-staking,2024-12-07,842339981
aave,Ethereum-staking,2024-12-08,845752777
aave,Ethereum-staking,2024-12-09,843528667
aave,Ethereum-staking,2024-12-10,760789322
aave,Ethereum-staking,2024-12-11,812167098
aave,Ethereum-staking,2024-12-12,896406742
aave,Ethereum-staking,2024-12-13,1079106150
aave,Ethereum-staking,2024-12-14,1109312723
aave,Ethereum-staking,2024-12-15,1080085674
aave,Ethereum-staking,2024-12-16,1083384508
aave,Ethereum-staking,2024-12-17,1125407765
aave,Ethereum-staking,2024-12-18,1058220437
aave,Ethereum-staking,2024-12-19,1013671973
aave,Ethereum-staking,2024-12-20,923944659
aave,Ethereum-staking,2024-12-21,958655511
aave,Ethereum-staking,2024-12-22,865453213
aave,Ethereum-staking,2024-12-23,923462825
aave,Ethereum-staking,2024-12-24,1114869411
aave,Ethereum-staking,2024-12-25,1081525508
